07-08-2021 12:20,estrella_locke6325@kideod.biz,125.0/140.0,estrella_locke67@iitp.ac.in,Estrella Locke,6204292834,123.0/140.0,1401MM32,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[25, 2, 1]"
07-08-2021 12:20,kamila_weasley1858@famism.biz,85.0/140.0,kamila_weasley2227@iitp.ac.in,Kamila Weasley,9097974774,76.0/140.0,1401CS39,Option D,Option D,Option B,Option C,,Option C,Option D,Option D,Option C,Option D,Option C,Option A,Option B,Option D,Option B,Option C,Option C,Option D,Option B,Option D,Option D,,Option B,Option D,Option B,Option A,Option B,Option D,"[17, 9, 2]"
07-08-2021 12:20,phillip_pope5519@nickia.com,100.0/140.0,phillip_pope4673@iitp.ac.in,Phillip Pope,7385418219,100.0/140.0,1401ME14,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,,,Option A,Option D,Option D,Option A,Option C,,"[20, 0, 8]"
07-08-2021 12:20,danny_vince5004@twace.org,95.0/140.0,danny_vince6566@iitp.ac.in,Danny Vince,9166452134,93.0/140.0,1401CS54,Option A,Option D,Option B,,,Option C,Option D,Option D,Option A,,,,,Option D,Option A,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,,Option A,Option C,Option D,"[19, 2, 7]"
07-08-2021 12:20,dasha_bayliss4549@mafthy.com,115.0/140.0,dasha_bayliss6609@iitp.ac.in,Dasha Bayliss,8969721307,112.0/140.0,1401CS37,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,Option B,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[23, 3, 2]"
07-08-2021 12:20,greta_flanders1891@supunk.biz,130.0/140.0,greta_flanders6209@iitp.ac.in,Greta Flanders,8295090510,128.0/140.0,1401CS27,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option C,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26, 2, 0]"
07-08-2021 12:20,isla_evans3824@ubusive.com,110.0/140.0,isla_evans9375@iitp.ac.in,Isla Evans,7987536236,110.0/140.0,1401CE52,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,"[22, 0, 6]"
07-08-2021 12:20,emma_neal5103@kideod.biz,130.0/140.0,emma_neal2467@iitp.ac.in,Emma Neal,9321420712,129.0/140.0,1401MM15,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26, 1, 1]"
07-08-2021 12:20,peter_ross3208@acrit.org,110.0/140.0,peter_ross562@iitp.ac.in,Peter Ross,8708328310,105.0/140.0,1401ME02,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,Option C,Option A,Option D,,Option A,Option C,Option B,"[22, 5, 1]"
07-08-2021 12:20,mike_benfield4620@gompie.com,130.0/140.0,mike_benfield3904@iitp.ac.in,Mike Benfield,8446904307,128.0/140.0,1401CS29,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option C,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26, 2, 0]"
07-08-2021 12:20,abdul_avery2741@qater.org,115.0/140.0,abdul_avery6637@iitp.ac.in,Abdul Avery,8780972430,112.0/140.0,1401CS24,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,Option B,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[23, 3, 2]"
07-08-2021 12:20,benny_harrington8111@deavo.com,115.0/140.0,benny_harrington52@iitp.ac.in,Benny Harrington,6309257929,112.0/140.0,1401CS58,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option D,Option D,Option A,Option B,Option A,Option D,Option B,Option A,Option C,Option D,"[23, 3, 2]"
07-08-2021 12:20,barney_tait1340@joiniaa.com,65.0/140.0,barney_tait8081@iitp.ac.in,Barney Tait,8072518213,60.0/140.0,1401EE25,Option A,Option D,Option B,Option D,Option A,Option C,,Option D,,Option A,,Option C,,Option D,Option B,,Option C,Option D,,Option D,Option D,,,,,Option A,Option B,Option D,"[13, 5, 10]"
07-08-2021 12:20,paige_ulyatt380@gompie.com,125.0/140.0,paige_ulyatt7952@iitp.ac.in,Paige Ulyatt,9140719623,123.0/140.0,1401MM26,Option A,,Option B,Option C,Option A,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[25, 2, 1]"
07-08-2021 12:20,bart_foxley7635@grannar.com,105.0/140.0,bart_foxley5296@iitp.ac.in,Bart Foxley,8000536540,104.0/140.0,1401ME43,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,,Option A,Option D,,Option B,Option D,Option C,,Option A,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,"[21, 1, 6]"
07-08-2021 12:20,sebastian_graves6072@mafthy.com,120.0/140.0,sebastian_graves6638@iitp.ac.in,Sebastian Graves,7993366878,117.0/140.0,1401MM14,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option A,Option A,Option A,Option C,Option A,Option D,Option C,Option B,Option D,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option B,Option A,Option C,Option D,"[24, 3, 1]"
07-08-2021 12:20,kate_moreno6309@famism.biz,75.0/140.0,kate_moreno6078@iitp.ac.in,Kate Moreno,8217364424,70.0/140.0,1401EE07,,,Option B,Option C,Option B,Option C,,Option D,Option A,,Option C,Option A,,,,Option C,Option C,Option D,,Option D,Option A,Option B,Option A,Option D,Option B,Option B,Option D,Option D,"[15, 5, 8]"
07-08-2021 12:20,bryce_middleton1475@mafthy.com,105.0/140.0,bryce_middleton9481@iitp.ac.in,Bryce Middleton,9007261284,103.0/140.0,1401EE08,,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,,Option A,,,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,,Option D,Option A,Option D,Option D,"[21, 2, 5]"
07-08-2021 12:20,shannon_graves2816@zorer.org,100.0/140.0,shannon_graves5533@iitp.ac.in,Shannon Graves,7903767781,98.0/140.0,1401CE43,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,Option B,Option B,Option D,Option C,Option D,Option B,Option B,Option A,,Option A,Option D,Option D,Option A,Option C,,"[20, 2, 6]"
07-08-2021 12:20,hadley_hardwick1718@irrepsy.com,90.0/140.0,hadley_hardwick7362@iitp.ac.in,Hadley Hardwick,9605776459,89.0/140.0,1401CS49,Option A,,Option B,Option C,,,Option D,Option D,,,Option D,,Option D,,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,,Option D,"[18, 1, 9]"
07-08-2021 12:20,danny_walsh8312@atink.com,105.0/140.0,danny_walsh1751@iitp.ac.in,Danny Walsh,9305797240,104.0/140.0,1401EE24,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,,Option D,,Option D,Option C,Option D,Option A,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,"[21, 1, 6]"
07-08-2021 12:20,freya_woodley5136@tonsy.org,120.0/140.0,freya_woodley2755@iitp.ac.in,Freya Woodley,7905673640,118.0/140.0,1401MM33,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,Option D,,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[24, 2, 2]"
07-08-2021 12:20,harry_myatt9649@mafthy.com,40.0/140.0,harry_myatt2956@iitp.ac.in,Harry Myatt,9491719589,40.0/140.0,1401EE28,,,,,,,Option D,,Option A,,,Option A,Option D,Option D,,,,,Option B,Option D,,Option A,,,,,,,"[8, 0, 20]"
07-08-2021 12:20,ronald_curtis7143@sveldo.biz,55.0/140.0,ronald_curtis1897@iitp.ac.in,Ronald Curtis,8639640099,53.0/140.0,1401ME46,Option A,Option D,Option B,Option C,,Option C,,,,Option A,,,Option B,,,,,Option D,,,Option D,,Option A,Option D,,Option A,,Option D,"[11, 2, 15]"
07-08-2021 12:20,sadie_zaoui5756@zorer.org,35.0/140.0,sadie_zaoui4316@iitp.ac.in,Sadie Zaoui,6376333030,35.0/140.0,1401CE49,,,,,Option B,,Option D,Option D,,,,Option A,,,,,,,,Option D,,Option A,Option A,,,,,,"[7, 0, 21]"
07-08-2021 12:20,morgan_hope4379@sheye.org,125.0/140.0,morgan_hope6783@iitp.ac.in,Morgan Hope,9667971993,125.0/140.0,1401EE79,Option A,Option D,Option B,Option C,Option B,Option C,,,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,,Option D,"[25, 0, 3]"
07-08-2021 12:20,clarissa_forester6810@jiman.org,130.0/140.0,clarissa_forester9084@iitp.ac.in,Clarissa Forester,7070481498,129.0/140.0,1401MM38,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26, 1, 1]"
07-08-2021 12:20,jack_eagle8939@kideod.biz,80.0/140.0,jack_eagle2359@iitp.ac.in,Jack Eagle,8875053023,70.0/140.0,1401ME12,Option D,Option B,Option B,Option D,Option B,Option C,Option D,,Option C,Option A,Option C,Option A,Option C,,Option B,Option D,Option D,Option D,Option C,Option C,Option A,Option C,Option A,Option D,Option B,Option A,Option C,Option D,"[16, 10, 2]"
07-08-2021 12:20,elijah_dwyer337@extex.org,125.0/140.0,elijah_dwyer1585@iitp.ac.in,Elijah Dwyer,8486468159,124.0/140.0,1401ME25,Option B,Option D,Option B,Option C,Option B,,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[25, 1, 2]"
07-08-2021 12:20,greta_strong3159@qater.org,70.0/140.0,greta_strong3619@iitp.ac.in,Greta Strong,9848896111,70.0/140.0,1401CS18,Option A,Option D,,Option C,,,Option D,,Option A,Option A,,Option A,,Option D,Option B,,Option C,Option D,,Option D,,Option A,,Option D,,,,,"[14, 0, 14]"
07-08-2021 12:20,adalind_williams8082@vetan.org,90.0/140.0,adalind_williams7367@iitp.ac.in,Adalind Williams,8127089773,86.0/140.0,1401EE75,Option A,Option D,Option B,Option C,,Option C,Option D,Option A,,Option A,Option B,Option A,Option D,,Option B,Option D,Option C,,Option C,,Option A,,Option C,Option D,Option D,Option A,Option C,Option D,"[18, 4, 6]"
07-08-2021 12:20,gemma_pickard8326@twipet.com,125.0/140.0,gemma_pickard1406@iitp.ac.in,Gemma Pickard,9420438981,125.0/140.0,1401EE77,,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,,,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[25, 0, 3]"
07-08-2021 12:20,daria_button4309@tonsy.org,65.0/140.0,daria_button7507@iitp.ac.in,Daria Button,7417855988,60.0/140.0,1401ME16,Option A,Option D,Option B,,,Option C,Option A,,,Option B,,,,Option D,Option B,,Option C,Option D,Option A,Option D,Option A,Option B,Option B,Option D,,Option A,,Option D,"[13, 5, 10]"
07-08-2021 12:20,maxwell_york7876@cispeto.com,100.0/140.0,maxwell_york4924@iitp.ac.in,Maxwell York,8905815834,98.0/140.0,1401CB23,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,Option A,,Option A,,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,,Option C,Option D,,Option A,Option C,Option B,"[20, 2, 6]"
07-08-2021 12:20,rocco_becker4340@grannar.com,120.0/140.0,rocco_becker740@iitp.ac.in,Rocco Becker,7992457313,118.0/140.0,1401CS13,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option D,Option C,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,"[24, 2, 2]"
07-08-2021 12:20,cynthia_spencer8232@corti.com,120.0/140.0,cynthia_spencer4827@iitp.ac.in,Cynthia Spencer,8723965414,116.0/140.0,1401ME82,Option B,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option C,Option D,Option B,Option A,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[24, 4, 0]"
07-08-2021 12:20,roger_patel7041@fuliss.net,95.0/140.0,roger_patel3296@iitp.ac.in,Roger Patel,9359110162,91.0/140.0,1401CE37,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,,Option D,Option A,Option D,,Option B,Option B,Option C,Option A,,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[19, 4, 5]"
07-08-2021 12:20,harmony_sheldon6480@vetan.org,115.0/140.0,harmony_sheldon8130@iitp.ac.in,Harmony Sheldon,8639818783,114.0/140.0,1401CS43,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,Option A,Option A,Option C,Option A,,Option D,Option B,,Option C,Option D,Option B,Option D,,Option A,Option A,Option D,Option B,Option A,Option C,Option D,"[23, 1, 4]"
07-08-2021 12:20,carl_utterson975@eirey.tech,140.0/140.0,carl_utterson3743@iitp.ac.in,Carl Utterson,7620749557,140.0/140.0,1401CS69,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[28, 0, 0]"
07-08-2021 12:20,mason_antcliff7345@dionrab.com,70.0/140.0,mason_antcliff3972@iitp.ac.in,Mason Antcliff,7670928811,67.0/140.0,1401ME20,Option A,Option D,Option B,Option C,,,Option D,,Option A,Option A,,Option A,,Option D,Option B,,Option C,Option A,,Option D,Option D,Option A,,,Option D,Option B,,,"[14, 3, 11]"
07-08-2021 12:20,willow_neal6966@jiman.org,95.0/140.0,willow_neal8321@iitp.ac.in,Willow Neal,9576047554,93.0/140.0,1401CE30,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,,Option B,,Option C,Option D,Option B,,Option B,Option B,Option A,Option D,Option D,Option A,Option C,Option D,"[19, 2, 7]"
07-08-2021 12:20,crystal_gregory5018@nanoff.biz,130.0/140.0,crystal_gregory3734@iitp.ac.in,Crystal Gregory,9588599285,128.0/140.0,1401EE62,Option A,Option D,Option B,Option C,Option D,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option A,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26, 2, 0]"
07-08-2021 12:20,ruby_slater9354@jiman.org,95.0/140.0,ruby_slater6230@iitp.ac.in,Ruby Slater,9758067388,95.0/140.0,1401CS45,Option A,,Option B,Option C,Option B,,Option D,Option D,,,,,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,,"[19, 0, 9]"
07-08-2021 12:20,ally_thompson2548@sveldo.biz,75.0/140.0,ally_thompson2478@iitp.ac.in,Ally Thompson,8002718556,68.0/140.0,1401EE70,Option A,,Option B,Option C,Option B,Option C,Option D,Option A,Option B,,Option B,Option A,Option B,Option A,Option B,Option D,Option C,Option D,Option B,,,Option C,Option A,Option D,,Option A,,Option B,"[15, 7, 6]"
07-08-2021 12:20,morgan_beal9512@bungar.biz,90.0/140.0,morgan_beal9668@iitp.ac.in,Morgan Beal,9774546207,86.0/140.0,1401CS57,Option B,Option D,Option A,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,,,,,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,"[18, 4, 6]"
07-08-2021 12:20,john_lunt3430@extex.org,135.0/140.0,john_lunt2341@iitp.ac.in,John Lunt,7689836697,135.0/140.0,1401CS04,,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[27, 0, 1]"
07-08-2021 12:20,iris_higgs815@fuliss.net,125.0/140.0,iris_higgs1039@iitp.ac.in,Iris Higgs,8349062649,124.0/140.0,1401MM07,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[25, 1, 2]"
07-08-2021 12:20,rick_gallacher8057@sheye.org,60.0/140.0,rick_gallacher8679@iitp.ac.in,Rick Gallacher,9398155240,44.0/140.0,1401CB44,Option A,Option D,Option C,Option C,Option D,Option A,Option D,Option A,Option C,Option A,Option B,Option A,Option C,Option B,Option B,Option B,Option C,Option A,Option D,Option D,Option B,Option A,Option B,Option D,Option B,Option C,Option C,Option B,"[12, 16, 0]"
07-08-2021 12:20,kirsten_wills1597@mafthy.com,100.0/140.0,kirsten_wills414@iitp.ac.in,Kirsten Wills,7717734086,96.0/140.0,1401CE34,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,Option D,,Option B,Option B,Option C,Option A,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,"[20, 4, 4]"
07-08-2021 12:20,percy_pearce2305@joiniaa.com,100.0/140.0,percy_pearce629@iitp.ac.in,Percy Pearce,9142398511,94.0/140.0,1401CS36,Option A,Option D,Option B,Option C,Option A,Option C,Option D,Option D,Option A,Option B,Option C,Option D,Option D,Option A,,,Option C,Option D,Option C,Option B,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[20, 6, 2]"
07-08-2021 12:20,alexander_russell2799@supunk.biz,75.0/140.0,alexander_russell464@iitp.ac.in,Alexander Russell,7357326331,74.0/140.0,1401CE17,Option C,,Option B,Option C,,Option C,Option D,,,Option A,,Option A,Option D,,Option B,,Option C,Option D,,,Option A,,Option A,Option D,,Option A,Option C,,"[15, 1, 12]"
07-08-2021 12:20,tony_miller1076@atink.com,95.0/140.0,tony_miller7610@iitp.ac.in,Tony Miller,9024880198,91.0/140.0,1401CS52,Option D,Option D,Option A,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,,,,,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,"[19, 4, 5]"
07-08-2021 12:20,ethan_armstrong1582@deons.tech,120.0/140.0,ethan_armstrong1070@iitp.ac.in,Ethan Armstrong,6397307289,118.0/140.0,1401MM10,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,Option D,Option A,Option D,Option D,,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[24, 2, 2]"
07-08-2021 12:20,vera_butler3964@tonsy.org,105.0/140.0,vera_butler2840@iitp.ac.in,Vera Butler,8875226534,103.0/140.0,1401CS53,Option A,,Option B,Option C,Option A,Option C,Option D,Option D,Option A,,,Option A,Option D,Option D,Option B,Option D,Option C,,Option B,Option D,Option A,Option A,,Option D,Option B,Option A,Option C,Option D,"[21, 2, 5]"
07-08-2021 12:20,bart_hobson5944@famism.biz,80.0/140.0,bart_hobson2414@iitp.ac.in,Bart Hobson,6396904442,72.0/140.0,1401CE18,Option A,Option D,Option B,Option D,Option B,Option B,Option A,Option D,,Option D,Option C,,Option B,Option D,Option B,Option C,Option C,Option D,,Option B,Option A,,Option A,Option D,Option B,Option A,Option C,Option D,"[16, 8, 4]"
07-08-2021 12:20,bristol_walsh3851@hourpy.biz,70.0/140.0,bristol_walsh3787@iitp.ac.in,Bristol Walsh,9693978732,69.0/140.0,1401EE55,Option A,,,Option C,,Option C,Option D,,,,,Option A,Option D,,Option B,,Option C,Option D,,,Option D,Option A,Option A,Option D,,Option A,,Option D,"[14, 1, 13]"
07-08-2021 12:20,alessandra_verdon4405@twipet.com,85.0/140.0,alessandra_verdon4734@iitp.ac.in,Alessandra Verdon,9381908591,83.0/140.0,1401EE78,Option A,,Option B,Option C,Option B,,,Option D,Option A,Option B,Option D,,Option D,Option D,Option B,,Option C,Option D,Option B,,Option A,,Option A,,Option D,Option A,,Option D,"[17, 2, 9]"
07-08-2021 12:20,lucas_nicolas3074@ovock.tech,105.0/140.0,lucas_nicolas7835@iitp.ac.in,Lucas Nicolas,8129420468,104.0/140.0,1401CS76,Option A,Option D,Option B,Option C,Option A,Option C,Option D,Option D,Option A,Option A,Option C,,,Option D,Option B,Option D,,Option D,Option B,,Option A,,Option A,Option D,Option D,Option A,,Option D,"[21, 1, 6]"
07-08-2021 12:20,lucas_doherty1964@sheye.org,95.0/140.0,lucas_doherty1187@iitp.ac.in,Lucas Doherty,9065379225,86.0/140.0,1401MM35,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option C,Option B,Option C,Option C,Option C,Option C,Option C,Option B,Option D,Option C,Option D,Option B,Option C,Option A,Option C,Option A,Option D,Option B,Option A,Option C,Option D,"[19, 9, 0]"
07-08-2021 12:20,johnny_rogers1029@cispeto.com,50.0/140.0,johnny_rogers2420@iitp.ac.in,Johnny Rogers,9968172960,47.0/140.0,1401CS03,,,,,,Option C,Option D,Option D,Option D,,,,Option B,Option D,,,Option C,,,,,Option A,Option A,Option D,,Option A,Option A,Option D,"[10, 3, 15]"
07-08-2021 12:20,rick_larkin2774@brety.org,115.0/140.0,rick_larkin7261@iitp.ac.in,Rick Larkin,9607707440,110.0/140.0,1401CS08,Option A,Option A,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option B,Option A,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option C,Option A,Option C,Option D,"[23, 5, 0]"
07-08-2021 12:20,tony_wilkinson9122@typill.biz,115.0/140.0,tony_wilkinson3069@iitp.ac.in,Tony Wilkinson,9660715113,112.0/140.0,1401CS62,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,Option D,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[23, 3, 2]"
07-08-2021 12:20,enoch_cann850@kideod.biz,95.0/140.0,enoch_cann1779@iitp.ac.in,Enoch Cann,9313421155,93.0/140.0,1401CS20,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,,Option A,Option B,,Option B,,Option C,Option D,Option B,Option D,Option A,Option A,,Option D,,Option A,Option C,Option D,"[19, 2, 7]"
07-08-2021 12:21,anabelle_nicholls592@jiman.org,80.0/140.0,anabelle_nicholls990@iitp.ac.in,Anabelle Nicholls,9013697703,79.0/140.0,1401CS51,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option D,,,,,Option D,Option C,Option D,,,Option A,,Option A,,,Option A,Option C,Option D,"[16, 1, 11]"
07-08-2021 12:21,bob_yoman7605@liret.org,75.0/140.0,bob_yoman8002@iitp.ac.in,Bob Yoman,9299602770,73.0/140.0,1401EE12,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,,,,,Option C,Option D,,,Option B,Option A,,Option D,,Option C,,Option D,"[15, 2, 11]"
07-08-2021 12:21,mark_rust2278@famism.biz,95.0/140.0,mark_rust1634@iitp.ac.in,Mark Rust,6202243119,92.0/140.0,1401CE57,Option A,,Option B,Option C,Option B,Option C,Option D,,,,Option D,Option A,Option D,,Option B,Option B,Option C,Option D,,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[19, 3, 6]"
07-08-2021 12:21,jade_emmott9517@typill.biz,95.0/140.0,jade_emmott4240@iitp.ac.in,Jade Emmott,9392787379,92.0/140.0,1401CB24,Option A,Option D,Option B,,Option C,Option C,Option D,Option D,Option A,Option A,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,,Option D,,Option C,Option A,Option D,Option B,Option A,,,"[19, 3, 6]"
07-08-2021 12:21,wade_moore619@dionrab.com,95.0/140.0,wade_moore9580@iitp.ac.in,Wade Moore,8924952439,94.0/140.0,1401ME19,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,Option C,Option B,,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,"[19, 1, 8]"
07-08-2021 12:21,christy_ianson4680@iatim.tech,110.0/140.0,christy_ianson9772@iitp.ac.in,Christy Ianson,7004057591,110.0/140.0,1401CE05,Option A,,Option B,Option C,,Option C,Option D,Option D,Option A,,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,,Option D,,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[22, 0, 6]"
07-08-2021 12:21,tiffany_bryson5791@cispeto.com,95.0/140.0,tiffany_bryson9010@iitp.ac.in,Tiffany Bryson,7990574201,91.0/140.0,1401CB32,Option A,Option D,Option B,Option C,,Option C,,Option C,,Option A,Option C,Option A,Option B,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,,Option B,Option D,Option B,Option A,Option C,Option D,"[19, 4, 5]"
07-08-2021 12:21,harmony_rowe4004@fuliss.net,135.0/140.0,harmony_rowe3691@iitp.ac.in,Harmony Rowe,9021580115,134.0/140.0,1401MM08,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,"[27, 1, 0]"
07-08-2021 12:21,karen_wright4484@nickia.com,100.0/140.0,karen_wright2216@iitp.ac.in,Karen Wright,9404786107,98.0/140.0,1401EE59,,,,,Option B,,Option D,Option D,Option A,,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[20, 2, 6]"
07-08-2021 12:21,jaylene_ramsey1674@qater.org,100.0/140.0,jaylene_ramsey8124@iitp.ac.in,Jaylene Ramsey,7569728543,95.0/140.0,1401MM09,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option C,,Option C,Option A,Option C,Option D,Option B,Option B,Option C,Option D,Option C,Option D,Option D,Option A,,Option D,,Option A,Option C,Option D,"[20, 5, 3]"
07-08-2021 12:21,norah_riley4302@tonsy.org,80.0/140.0,norah_riley7892@iitp.ac.in,Norah Riley,9723708889,79.0/140.0,1401EE41,Option A,,Option B,Option C,Option B,Option C,,Option D,,Option A,,Option D,Option D,Option D,Option B,,,Option D,Option B,,Option A,,,Option D,,Option A,,Option D,"[16, 1, 11]"
